
# army,pais_task,external_name,human_flyable,class.air,def_weapons,def_fuel,def_alt,def_speed:tasks,numero,


#---red sqds

rusfig=176IAP,3IAK,7IAP,4IAP;
rusjab=11IAP,7IAP,4IAP;
rusbom=34BAP,40BAP,80BAP;
rustrp=34BAP,40BAP,80BAP;
romfig=Eskadrila54,Eskadrila56;
romjab=Eskadrila54,Eskadrila56;
rombom=Eskadrila54,Eskadrila56;
usafig=USA_FG_035_FS_041z,USA_FG_054_FS_042z,USA_FG_015_FS_048z,USA_FG_024_FS_003z;
usajab=USA_BG_042_BS_075z,USA_BG_030_BS_030z;
usabom=USA_BG_XXX_BS_349z,USA_BG_003_BS_008z;


#-------

#LA5-F  4/300
1,rusfig,LA-5F,1,air.LA_5F,default,100,2500,400:I,4,
1,rusfig,LA-5F,1,air.LA_5F,default,100,2500,400:ER,4,
1,rusfig,LA-5F,1,air.LA_5F,default,100,2500,400:EBA,4,
1,rusfig,LA-5F,1,air.LA_5F,default,100,2500,400:EBD,4,
1,rusfig,LA-5F,1,air.LA_5F,default,100,2500,400:ESU,4,
1,rusfig,LA-5F,1,air.LA_5F,2xFAB100,100,2500,400:ET,4,

#LA5-FN 18/300
1,rusfig,La-5FN,1,air.LA_5FN,default,100,2500,400:I,18,
1,rusfig,La-5FN,1,air.LA_5FN,default,100,2500,400:ER,18,
1,rusfig,La-5FN,1,air.LA_5FN,default,100,2500,400:EBA,18,
1,rusfig,La-5FN,1,air.LA_5FN,default,100,2500,400:EBD,18,
1,rusfig,La-5FN,1,air.LA_5FN,default,100,2500,400:ESU,18,
1,rusfig,La-5FN,1,air.LA_5FN,2xFAB100,100,2500,400:ET,18,

#LA7  20/300
1,rusfig,La-7,1,air.LA_7,default,100,2500,400:I,20,
1,rusfig,La-7,1,air.LA_7,default,100,2500,400:ER,20,
1,rusfig,La-7,1,air.LA_7,default,100,2500,400:EBA,20,
1,rusfig,La-7,1,air.LA_7,default,100,2500,400:EBD,20,
1,rusfig,La-7,1,air.LA_7,default,100,2500,400:ESU,20,
1,rusfig,La-7,1,air.LA_7,2xFAB100,100,2500,400:ET,20,

#P39-N1 1/300
1,rusfig,P-39N1,1,air.P_39N,extra,100,2500,400:I,1,
1,rusfig,P-39N1,1,air.P_39N,extra,100,2500,400:ER,1,
1,rusfig,P-39N1,1,air.P_39N,extra,100,2500,400:EBA,1,
1,rusfig,P-39N1,1,air.P_39N,extra,100,2500,400:EBD,1,
1,rusfig,P-39N1,1,air.P_39N,extra,100,2500,400:ESU,1,
1,rusfig,P-39N1,1,air.P_39N,1xFAB250,100,2500,400:ET,1,

#P39-Q1 4/300
1,rusfig,P-39Q1,1,air.P_39Q1,default,100,2500,400:I,4,
1,rusfig,P-39Q1,1,air.P_39Q1,default,100,2500,400:ER,4,
1,rusfig,P-39Q1,1,air.P_39Q1,default,100,2500,400:EBA,4,
1,rusfig,P-39Q1,1,air.P_39Q1,default,100,2500,400:EBD,4,
1,rusfig,P-39Q1,1,air.P_39Q1,default,100,2500,400:ESU,4,
1,rusfig,P-39Q1,1,air.P_39Q1,1xFAB250,100,2500,400:ET,4,

#P39-Q10 15/300
1,rusfig,P-39Q10,1,air.P_39Q10,default,100,2500,400:I,15,
1,rusfig,P-39Q10,1,air.P_39Q10,default,100,2500,400:ER,15,
1,rusfig,P-39Q10,1,air.P_39Q10,default,100,2500,400:EBA,15,
1,rusfig,P-39Q10,1,air.P_39Q10,default,100,2500,400:EBD,15,
1,rusfig,P-39Q10,1,air.P_39Q10,default,100,2500,400:ESU,15,
1,rusfig,P-39Q10,1,air.P_39Q10,1xFAB250,100,2500,400:ET,15,


#Yak-9D 25/300
1,rusfig,Yak-9D,1,air.YAK_9D,default,100,3000,400:I,25,
1,rusfig,Yak-9D,1,air.YAK_9D,default,100,3000,400:EBA,25,
1,rusfig,Yak-9D,1,air.YAK_9D,default,100,3000,400:EBD,25,
1,rusfig,Yak-9D,1,air.YAK_9D,default,100,3000,400:ESU,25,
1,rusfig,Yak-9D,1,air.YAK_9D,default,100,3000,400:ER,25,
1,rusfig,Yak-9D,1,air.YAK_9D,default,100,3000,400:ET,25,

#Yak-9T 10/300
1,rusfig,Yak-9T,1,air.YAK_9T,default,100,3000,400:I,10,
1,rusfig,Yak-9T,1,air.YAK_9T,default,100,3000,400:EBA,10,
1,rusfig,Yak-9T,1,air.YAK_9T,default,100,3000,400:EBD,10,
1,rusfig,Yak-9T,1,air.YAK_9T,default,100,3000,400:ESU,10,
1,rusfig,Yak-9T,1,air.YAK_9T,default,100,3000,400:ER,10,
1,rusfig,Yak-9T,1,air.YAK_9T,default,100,3000,400:ET,10,

#Yak-9M 19/300
1,rusfig,Yak-9M,1,air.YAK_9M,ns37,100,3000,400:I,19,
1,rusfig,Yak-9M,1,air.YAK_9M,default,100,3000,400:EBA,19,
1,rusfig,Yak-9M,1,air.YAK_9M,default,100,3000,400:EBD,19,
1,rusfig,Yak-9M,1,air.YAK_9M,default,100,3000,400:ESU,19,
1,rusfig,Yak-9M,1,air.YAK_9M,default,100,3000,400:ER,19,
1,rusfig,Yak-9M,1,air.YAK_9M,ns37,100,3000,400:ET,19,

#Yak-9U 15/300
1,rusfig,Yak-9U,1,air.YAK_9U,default,100,3000,400:I,15,
1,rusfig,Yak-9U,1,air.YAK_9U,default,100,3000,400:EBA,15,
1,rusfig,Yak-9U,1,air.YAK_9U,default,100,3000,400:EBD,15,
1,rusfig,Yak-9U,1,air.YAK_9U,default,100,3000,400:ESU,15,
1,rusfig,Yak-9U,1,air.YAK_9U,default,100,3000,400:ER,15,
1,rusfig,Yak-9U,1,air.YAK_9U,default,100,3000,400:ET,15,


#Yak-3 18/300
1,rusfig,Yak-3,1,air.YAK_3,default,100,3000,400:I,18,
1,rusfig,Yak-3,1,air.YAK_3,default,100,3000,400:EBA,18,
1,rusfig,Yak-3,1,air.YAK_3,default,100,3000,400:EBD,18,
1,rusfig,Yak-3,1,air.YAK_3,default,100,3000,400:ESU,18,
1,rusfig,Yak-3,1,air.YAK_3,default,100,3000,400:ER,18,
1,rusfig,Yak-3,1,air.YAK_3,default,100,3000,400:ET,18,



#IL- 1943 23mm  86/300
1,rusbom,IL-2 1943 23mm,1,air.IL_2Type3,4xBRS132,100,1000,350:BD,86,
1,rusbom,IL-2 1943 23mm,1,air.IL_2Type3,6xFAB100,100,1800,350:BA,86,

#IL- 1943 37mm  5/300
1,rusbom,IL-2 1943 37mm,1,air.IL_2Type3M,4xBRS132,100,1000,350:BD,5,
1,rusbom,IL-2 1943 37mm,1,air.IL_2Type3M,96xPTAB254BRS132,100,1800,350:BA,5,

#A-20 VVS:  7/300
1,rusbom,A-20G,1,air.A_20G,1x10002x500,50,3000,350:BA,7,
#1,rusbom,A-20G,1,air.A_20G,1x10002x500,50,1000,350:BD,7,

#B-25 VVS:  1/300
1,rusbom,B-25J1,1,air.B_25J1,2x1000lbs,50,3000,350:BA,1,
#1,rusbom,B-25J1,1,air.B_25J1,2x1000lbs,50,1000,350:BD,1,
1,rustrp,B-25J1,1,air.B_25J1,default,100,1000,350:SUM,100,

# IL 4 DB3B 8/300
1,rusbom,IL-4-DB3B,0,air.IL_4_DB3B,3fab500,100,3000,350:BA,5,
#1,rusbom,IL-4-DB3B,0,air.IL_4_DB3B,3fab500,100,1000,350:BD,5,

#PE2 1942 series 110 4/300
1,rusbom,PE-2 S110,0,air.PE_2SERIES110,2fab500,100,3000,380:BA,4,
#1,rusbom,PE-2 S110,0,air.PE_2SERIES110,2fab500,100,1000,380:BD,4,

# PE2 series 359  17/300
1,rusbom,PE-2 S359,0,air.PE_2SERIES359,2fab5002fab250,100,3000,380:BA,17,
#1,rusbom,PE-2 S359,0,air.PE_2SERIES359,2fab5002fab250,100,1000,380:BD,17,

#Tu-2S 3/300
1,rusbom,Tu-2S,0,air.TU_2S,2fab10006fab100,100,3000,350:BA,3,
#1,rusbom,Tu-2S,0,air.TU_2S,2fab10006fab100,100,1000,350:BD,3,

#Li-2  
1,rustrp,Li-2,0,air.LI_2,default,100,2000,320:SUM,1,

#P38-L  6/300
1,usajab,P-38L,1,air.P_38L,2x1000,100,3000,350:BD,6,
#1,usajab,P-38L,1,air.P_38L,2x1000,100,3000,350:BA,6,


#P51-B 1/300
1,usafig,P-51B,1,air.P_51B,default,100,4000,400:I,1,
1,usafig,P-51B,1,air.P_51B,default,100,4000,400:EBA,1,
1,usafig,P-51B,1,air.P_51B,default,100,4000,400:EBD,1,
1,usafig,P-51B,1,air.P_51B,default,100,4000,400:ESU,1,
1,usafig,P-51B,1,air.P_51B,2x500,100,4000,400:ET,1,
1,usafig,P-51B,1,air.P_51B,default,100,4000,400:ER,1,

#P51-C 3/300
1,usafig,P-51C,1,air.P_51C,default,100,4000,400:I,3,
1,usafig,P-51C,1,air.P_51C,default,100,4000,400:EBA,3,
1,usafig,P-51C,1,air.P_51C,default,100,4000,400:EBD,3,
1,usafig,P-51C,1,air.P_51C,default,100,4000,400:ESU,3,
1,usafig,P-51C,1,air.P_51C,2x500,100,4000,400:ET,3,
1,usafig,P-51C,1,air.P_51C,default,100,4000,400:ER,3,

#P51-D 6/300
1,usafig,P-51D20NA,1,air.P_51D20NA,default,100,4000,400:I,6,
1,usafig,P-51D20NA,1,air.P_51D20NA,default,100,4000,400:EBA,6,
1,usafig,P-51D20NA,1,air.P_51D20NA,default,100,4000,400:EBD,6,
1,usafig,P-51D20NA,1,air.P_51D20NA,default,100,4000,400:ESU,6,
1,usafig,P-51D20NA,1,air.P_51D20NA,2x500,100,4000,400:ET,6,
1,usafig,P-51D20NA,1,air.P_51D20NA,default,100,4000,400:ER,6,


#109-G6 romania (anti LW):  2/300
1,gerfig,BF-109G6,1,air.BF_109G6,default,100,4000,400:EBA,2,
1,gerfig,BF-109G6,1,air.BF_109G6,default,100,4000,400:ESU,2,
1,gerfig,BF-109G6,1,air.BF_109G6,default,100,4000,400:EBD,2,
1,gerfig,BF-109G6,1,air.BF_109G6,default,100,4000,400:ER,2,
1,gerfig,BF-109G6,1,air.BF_109G6,default,100,4000,400:I,2,
1,gerfig,BF-109G6,1,air.BF_109G6,R1-SC500,100,4000,400:ET,2,


# IAR 80 romania (anti LW) 1/300
1,romfig,IAR-80,1,air.IAR_80,default,100,4000,400:I,1,
1,romfig,IAR-80,1,air.IAR_80,default,100,4000,400:EBA,1,
1,romfig,IAR-80,1,air.IAR_80,default,100,4000,400:ESU,1,
1,romfig,IAR-80,1,air.IAR_80,default,100,4000,400:EBD,1,
1,romfig,IAR-80,1,air.IAR_80,default,100,4000,400:ET,1,
1,romfig,IAR-80,1,air.IAR_80,default,100,4000,400:ER,1,

# IAR 81C romania (anti LW) 1/300 
1,romfig,IAR-81C,1,air.IAR_81C,default,100,4000,400:I,1,
1,romfig,IAR-81C,1,air.IAR_81C,default,100,4000,400:EBA,1,
1,romfig,IAR-81C,1,air.IAR_81C,default,100,4000,400:ESU,1,
1,romfig,IAR-81C,1,air.IAR_81C,default,100,4000,400:EBD,1,
1,romfig,IAR-81C,1,air.IAR_81C,1xSC250,100,4000,400:ET,1,
1,romfig,IAR-81C,1,air.IAR_81C,default,100,4000,400:ER,1,

# JU 87 D3 romania (anti LW) 2/300
1,rombom,JU-87D3,1,air.JU_87D3,1xSC1000,100,4000,380:BA,2,
1,rombom,JU-87D3,1,air.JU_87D3,1xSC1000,100,2000,380:BD,2,

# HS-129B2 romania (anti LW) 1/300
#1,rombom,HS-129B2,0,air.HS_129B2,R4-1xSC250,50,4000,350:BA,1,
1,rombom,HS-129B2,0,air.HS_129B2,Wa-1xBK37,50,2500,350:BD,1,




#-------------------BLUE Sqads  Stalingrado.
gerfig=I_JG3,II_JG3,I_JG27,II_JG27,III_JG27,Stab_JG52,I_JG5_2,II_JG5_2,III_JG5_2;
gerjab=I_LG2,III_KG27a;
gerbom=Stab_KG27a,I_KG27a,II_KG27a,III_KG27a,Stab_KG51a,I_KG51a,II_KG51a,III_KG51a,Stab_KG53a,I_KG53a,II_KG53a,III_KG53a,Stab_KG55a;
gertrp=KGrzbV102a;
hunfig=5_1_FighterH,hu101VOhu,hu102VOhu;
hunjab=5_1_FighterH,hu101VOhu,hu102VOhu;
hunbom=hu2-4hu,hu3-5hu;

#-------------------BLUE AIRCRAFTS



#109-G10 German 10/300
2,gerfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:I,10,
2,gerfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:EBA,10,
2,gerfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:EBD,10,
2,gerfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:ESU,10,
2,gerfig,BF-109G10,1,air.BF_109G10,default,100,1000,400:ET,10,
2,gerfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:ER,10,
##


#109-G14 German 27/300
2,gerfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:I,27,
2,gerfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:EBA,27,
2,gerfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:EBD,27,
2,gerfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:ESU,27,
2,gerfig,BF-109G14,1,air.BF_109G14,R1-SC250,100,1000,400:ET,27,
2,gerfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:ER,27,
##


#109-K4 German 2/300
2,gerfig,BF-109K4,1,air.BF_109K4,default,100,4000,400:I,2,
2,gerfig,BF-109K4,1,air.BF_109K4,default,100,4000,400:EBA,2,
2,gerfig,BF-109K4,1,air.BF_109K4,default,100,4000,400:EBD,2,
2,gerfig,BF-109K4,1,air.BF_109K4,default,100,4000,400:ESU,2,
2,gerfig,BF-109K4,1,air.BF_109K4,R1-SC250,100,1000,400:ET,2,
2,gerfig,BF-109K4,1,air.BF_109K4,default,100,4000,400:ER,2,


#BF-110G2: 4/300
2,gerbom,BF-110G2,0,air.BF_110G2,r3m2sc500,50,4000,380:BA,4,
2,gerbom,BF-110G2,0,air.BF_110G2,r3m2sc500,50,1000,380:BD,4,


# HE 111 H6 36/300
2,gerbom,HE-111H6,1,air.HE_111H6,2SC1000,50,4000,380:BA,36,
#2,gerbom,HE-111H6,1,air.HE_111H6,2SC1000,50,1000,380:BD,36,
2,gertrp,HE-111H6,1,air.HE_111H6,default,50,1000,380:SUM,100,

#Ju-52 
2,gertrp,JU-52,0,air.JU_52_3MG4E,default,50,1000,320:SUM,1,


#JU 88 4/200
2,gerbom,JU-88A4,0,air.JU_88A4,2xSC1000,50,4000,380:BA,4,
#2,gerbom,JU-88A4,0,air.JU_88A4,2xSC1000,50,1000,380:BD,4,


# JU 87 D5 14/300
2,gerbom,JU-87D5,1,air.JU_87D5,1xSC1800,50,4000,380:BA,14,
2,gerbom,JU-87D5,1,air.JU_87D5,1xSC500,50,2500,380:BD,14,

# JU 87 G1 3/300
#2,gerbom,JU-87G1,1,air.JU_87G1,default,50,4000,380:BA,3,
#2,gerbom,JU-87G1,1,air.JU_87G1,default,50,2500,380:BD,3,


# HS-129B2 17/300
#2,gerbom,HS-129B2,0,air.HS_129B2,R4-1xSC250,50,4000,350:BA,17,
2,gerbom,HS-129B2,0,air.HS_129B2,Wa-1xBK37,50,2500,350:BD,17,

#HS-129B3 7,5 cm 3/300
#2,gerbom,HS-129B3Wa,0,air.HS_129B3Wa,default,50,4000,350:BA,3,
2,gerbom,HS-129B3Wa,0,air.HS_129B3Wa,default,50,2500,350:BD,3,



# FW-190 A8 15/300
#2,gerjab,FW-190A8,1,air.FW_190A8,1sc500,100,1000,400:BD,15,
2,gerfig,FW-190A8,1,air.FW_190A8,r22mk108,100,4000,400:EBA,15,
2,gerfig,FW-190A8,1,air.FW_190A8,r22mk108,100,4000,400:EBD,15,
2,gerfig,FW-190A8,1,air.FW_190A8,r22mk108,100,4000,400:ESU,15,
2,gerfig,FW-190A8,1,air.FW_190A8,r22mk108,100,4000,400:ER,15,
2,gerfig,FW-190A8,1,air.FW_190A8,r32mk103,100,4000,400:I,15,
2,gerfig,FW-190A8,1,air.FW_190A8,1sc500,100,4000,400:ET,15,

# FW-190 A9 2/300
#2,gerjab,FW-190A9,1,air.FW_190A9,1sc500,100,1000,400:BD,2,
2,gerfig,FW-190A9,1,air.FW_190A9,r22mk108,100,4000,400:EBA,2,
2,gerfig,FW-190A9,1,air.FW_190A9,r22mk108,100,4000,400:EBD,2,
2,gerfig,FW-190A9,1,air.FW_190A9,r22mk108,100,4000,400:ESU,2,
2,gerfig,FW-190A9,1,air.FW_190A9,r22mk108,100,4000,400:ER,2,
2,gerfig,FW-190A9,1,air.FW_190A9,r32mk103,100,4000,400:I,2,
2,gerfig,FW-190A9,1,air.FW_190A9,1sc500,100,4000,400:ET,2,


# FW-190 F8 59/300
2,gerjab,FW-190F8,1,air.FW_190F8,1sc5004sc50,50,1000,400:BD,59,
#2,gerfig,FW-190F8,1,air.FW_190F8,1sc5004sc50,50,4000,400:ET,59,


#109-G6 Late Hungarian 24/300
2,hunfig,BF-109G6 late,1,air.BF_109G6Late,R2-SC50,100,1000,400:ET,24,
2,hunfig,BF-109G6 late,1,air.BF_109G6Late,U3R6-MG151-20,100,4000,400:I,24,
2,hunfig,BF-109G6 late,1,air.BF_109G6Late,default,100,4000,400:EBA,24,
2,hunfig,BF-109G6 late,1,air.BF_109G6Late,default,100,4000,400:EBD,24,
2,hunfig,BF-109G6 late,1,air.BF_109G6Late,default,100,4000,400:ESU,24,
2,hunfig,BF-109G6 late,1,air.BF_109G6Late,default,100,4000,400:ER,24,

#109-G10 Hungarian 7/300
2,hunfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:I,7,
2,hunfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:EBA,7,
2,hunfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:EBD,7,
2,hunfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:ESU,7,
2,hunfig,BF-109G10,1,air.BF_109G10,default,100,1000,400:ET,7,
2,hunfig,BF-109G10,1,air.BF_109G10,default,100,4000,400:ER,7,

#109-G14 Hungarian 29/300
2,hunfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:I,29,
2,hunfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:EBA,29,
2,hunfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:EBD,29,
2,hunfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:ESU,29,
2,hunfig,BF-109G14,1,air.BF_109G14,R1-SC250,100,1000,400:ET,29,
2,hunfig,BF-109G14,1,air.BF_109G14,default,100,4000,400:ER,29,

# FW-190 F8 hungarian 10/300
2,hunjab,FW-190F8,1,air.FW_190F8,1sc5004sc50,50,1000,400:BD,10,
#2,hunfig,FW-190F8,1,air.FW_190F8,1sc5004sc50,50,4000,400:ET,10,




#STATIC AIRCRAFTS:
#STATIC_CODE,ARMY,externalname,object_name,wingspan,frecuencia en O/oo incremental!!

